,nombre_completo_censo,año,ADM0NAME,ADM1NAME,ADM2NAME,poblacion,hombre,mujer,nacio_aqui,indigena,Afrodescendiente,discapacitado,alfabeto_si,alfabeto_no,alfabeto_si_15_o_mas,alfabeto_no_15_o_mas,sin_escolaridad_o_preescolar,primaria,secundaria,terciaria,posgrado,Ocupado,desocupado,inactivo,cantidad_de_viviendas,casa_o_departamento,viviendas_sin_bano,viviendas_sin_celular,viviendas_sin_agua_por_caneria_dentro_de_la_vivienda,viviendas_sin_electricidad,vivirendas_sin_alcantarillado,viviendas_sin_servicio_de_basura,viviendas_sin_internet,personas_en_casa_o_depto,personas_sin_cel,personas_sin_agua_por_caneria,personas_sin_alcantarillado,personas_sin_bano,personas_sin_electricidad,personas_sin_internet,personas_sin_servicio_basura,urb_poblacion,urb_hombre,urb_mujer,urb_nacio_aqui,urb_indigena,urb_Afrodescendiente,urb_discapacitado,urb_alfabeto_si,urb_alfabeto_no,urb_alfabeto_si_15_o_mas,urb_alfabeto_no_15_o_mas,urb_sin_escolaridad_o_preescolar,urb_primaria,urb_secundaria,urb_terciaria,urb_posgrado,urb_Ocupado,urb_desocupado,urb_inactivo,urb_cantidad_de_viviendas,urb_casa_o_departamento,urb_viviendas_sin_bano,urb_viviendas_sin_celular,urb_viviendas_sin_agua_por_caneria_dentro_de_la_vivienda,urb_viviendas_sin_electricidad,urb_vivirendas_sin_alcantarillado,urb_viviendas_sin_servicio_de_basura,urb_viviendas_sin_internet,urb_personas_en_casa_o_depto,urb_personas_sin_cel,urb_personas_sin_agua_por_caneria,urb_personas_sin_alcantarillado,urb_personas_sin_bano,urb_personas_sin_electricidad,urb_personas_sin_internet,urb_personas_sin_servicio_basura,Ciudad_norm_x,Estado_norm_x,estado_censo,estado_gdf,similitud_estado,indice,Estado_censo,nombre_censo,nombre_gdf,similitud,estado,ciudad,latitud,longitud,detalles,Ciudad_norm_y,Estado_norm_y,index_right,limraisg,area_sig_h,shape_Leng,shape_Area,Amazonas
199,Ezequiel Zamora_Monagas,2011,Venezuela,Monagas,Ezequiel Zamora,62751,31558,31193,45553,191,2186,59525,52219,6719,41391,1682,6228,16618,25051,9514,,,,,20878,17534,262,11825,2498,60,8378,863,13944,,,,,,,,,60020,30063,29957,,165,2088,56870,50064,6340,,,5877,15726,24086,9228,,,,,19661,16525,212,11825,2268,27,7801,444,13197,,,,,,,,,ezequiel zamora,monagas,monagas,monagas,100,5,monagas,ezequiel zamora,ezequiel zamora,100,,,,,,,,,,,,,False
200,Libertador_Monagas,2011,Venezuela,Monagas,Libertador,45274,23161,22113,32429,2237,2911,43468,35717,6547,27638,2018,6089,13920,16053,4819,,,,,13260,10996,988,4767,1964,221,6998,2839,9853,,,,,,,,,37735,19107,18628,,439,2482,36196,30394,4853,,,4426,11272,13998,4319,,,,,10892,9067,492,4767,1063,19,5187,1606,7980,,,,,,,,,libertador,monagas,monagas,monagas,100,6,monagas,libertador,libertador,100,,,,,,,,,,,,,False
201,Maturin_Monagas,2011,Venezuela,Monagas,Maturin,542259,269433,272826,411606,3046,22373,512632,455636,55344,373873,13611,51458,127310,189275,128283,,,,,169921,150916,5462,75456,44790,813,52997,17014,104008,,,,,,,,,490317,241504,248813,,1232,18617,463257,416443,46136,,,43107,109695,173411,123615,,,,,152413,136176,3246,75456,37494,330,41453,8513,91533,,,,,,,,,maturin,monagas,monagas,monagas,100,7,monagas,maturin,maturin,100,,,,,,,,,,,,,False
202,Piar_Monagas,2011,Venezuela,Monagas,Piar,46610,23919,22691,38649,61,1898,43419,36909,6789,28640,2760,6264,16195,14543,5520,,,,,13793,11600,1038,1726,990,105,7649,2462,10385,,,,,,,,,29124,14709,14415,,16,1238,26804,23465,3860,,,3469,9484,9577,3962,,,,,8179,7235,378,1726,419,6,3488,603,6009,,,,,,,,,piar,monagas,monagas,monagas,100,8,monagas,piar,piar,100,,,,,,,,,,,,,False
203,Punceres_Monagas,2011,Venezuela,Monagas,Punceres,27954,14167,13787,23380,4,1087,26963,22650,3547,17757,1365,3319,9022,9917,3457,,,,,8281,7116,523,2348,618,35,5181,2125,6084,,,,,,,,,20610,10326,10284,,4,796,19767,17029,2347,,,2200,6128,7703,2967,,,,,6163,5398,285,2348,420,1,3534,907,4388,,,,,,,,,punceres,monagas,monagas,monagas,100,9,monagas,punceres,punceres,100,,,,,,,,,,,,,False
204,Santa Barbara_Monagas,2011,Venezuela,Monagas,Santa Barbara,9809,4982,4827,7285,189,423,9444,8139,1121,6478,348,1028,2829,3912,1257,,,,,3344,2815,145,983,223,28,1559,190,2407,,,,,,,,,8893,4474,4419,,88,403,8568,7399,1006,,,924,2530,3556,1192,,,,,2962,2491,119,983,126,6,1281,80,2129,,,,,,,,,santa barbara,monagas,monagas,monagas,100,10,monagas,santa barbara,santa barbara,100,,,,,,,,,,,,,False
205,Sotillo_Monagas,2011,Venezuela,Monagas,Sotillo,24238,12433,11805,15070,1697,1972,22441,18290,4139,13872,1552,3705,8229,7090,2487,,,,,6921,5551,895,2922,560,38,3909,1909,5027,,,,,,,,,19151,9693,9458,,584,1601,17643,14996,2782,,,2471,6428,5898,2287,,,,,5271,4306,440,2922,223,3,2768,918,3895,,,,,,,,,sotillo,monagas,monagas,monagas,100,11,monagas,sotillo,sotillo,100,,,,,,,,,,,,,False
206,Uracoa_Monagas,2011,Venezuela,Monagas,Uracoa,9625,5063,4562,6275,437,928,8684,7372,1655,5665,634,1378,3035,2907,1293,,,,,3255,2780,328,571,718,34,1526,1135,2198,,,,,,,,,5175,2599,2576,,180,444,4679,4165,714,,,595,1455,1676,953,,,,,1740,1520,84,571,149,7,456,117,1118,,,,,,,,,uracoa,monagas,monagas,monagas,100,12,monagas,uracoa,uracoa,100,,,,,,,,,,,,,False
207,Antolin del Campo_Nueva Esparta,2011,Venezuela,Nueva Esparta,Antolin del Campo,28294,14346,13948,18709,203,618,26796,24318,2634,20684,641,2357,7019,10641,5984,,,,,10605,10272,181,2338,921,19,4811,226,5365,,,,,,,,,28294,14346,13948,,203,618,26796,24318,2634,,,2357,7019,10641,5984,,,,,10608,10272,181,2338,921,19,4811,226,5365,,,,,,,,,antolin del campo,nueva esparta,nueva esparta,nueva esparta,100,0,nueva esparta,antolin del campo,antolin del campo,100,,,,,,,,,,,,,False
208,Arismendi_Nueva Esparta,2011,Venezuela,Nueva Esparta,Arismendi,28309,13962,14347,19684,38,585,26898,24920,2185,21614,581,2128,5762,9991,8257,,,,,10351,10038,121,7317,578,11,1525,182,4560,,,,,,,,,28309,13962,14347,,38,585,26898,24920,2185,,,2128,5762,9991,8257,,,,,10357,10038,121,7317,578,11,1525,182,4560,,,,,,,,,arismendi,nueva esparta,nueva esparta,nueva esparta,100,1,nueva esparta,arismendi,arismendi,100,,,,,,,,,,,,,False
209,Diaz_Nueva Esparta,2011,Venezuela,Nueva Esparta,Diaz,71466,35825,35641,47550,239,1924,67149,60605,6974,49839,1592,6427,19675,28825,10696,,,,,23014,22186,1106,11285,1212,109,10512,3076,14868,,,,,,,,,71254,35707,35547,,239,1921,66950,60441,6939,,,6395,19608,28774,10656,,,,,22847,22047,1093,11285,1176,106,10457,3060,14822,,,,,,,,,diaz,nueva esparta,nueva esparta,nueva esparta,100,2,nueva esparta,diaz,diaz,100,,,,,,,,,,,,,False
210,Garcia_Nueva Esparta,2011,Venezuela,Nueva Esparta,Garcia,68490,34428,34062,43442,237,1725,64841,58846,6138,49311,1242,5589,16669,29082,11566,,,,,20212,19618,255,11901,615,57,1372,875,13113,,,,,,,,,67197,33746,33451,,229,1689,63593,57800,5946,,,5433,16143,28644,11514,,,,,19972,19384,249,11901,611,52,1330,867,12869,,,,,,,,,garcia,nueva esparta,nueva esparta,nueva esparta,100,3,nueva esparta,garcia,garcia,100,,,,,,,,,,,,,False
211,Gomez_Nueva Esparta,2011,Venezuela,Nueva Esparta,Gomez,40409,20691,19718,29991,52,532,36170,34463,4020,29261,1356,3525,10121,14396,7892,,,,,13934,13491,530,9385,1363,24,5438,476,9009,,,,,,,,,36933,18962,17971,,43,482,32960,31513,3671,,,3198,9145,13081,7283,,,,,12838,12445,490,9385,1076,24,4945,421,8277,,,,,,,,,gomez,nueva esparta,nueva esparta,nueva esparta,100,4,nueva esparta,gomez,gomez,100,,,,,,,,,,,,,False
212,Maneiro_Nueva Esparta,2011,Venezuela,Nueva Esparta,Maneiro,48952,24322,24630,27648,64,1082,46408,43663,3263,38143,656,3014,9249,17752,14897,,,,,21905,21648,85,10915,405,30,436,106,7901,,,,,,,,,48952,24322,24630,,64,1082,46408,43663,3263,,,3014,9249,17752,14897,,,,,21915,21648,85,10915,405,30,436,106,7901,,,,,,,,,maneiro,nueva esparta,nueva esparta,nueva esparta,100,5,nueva esparta,maneiro,maneiro,100,,,,,,,,,,,,,False
213,Marcano_Nueva Esparta,2011,Venezuela,Nueva Esparta,Marcano,35691,17779,17912,26788,18,506,33859,30409,3501,25383,953,3199,9656,13791,6344,,,,,11675,11220,286,6894,500,67,1395,393,6426,,,,,,,,,35680,17773,17907,,18,506,33848,30399,3500,,,3198,9652,13788,6341,,,,,11660,11213,285,6894,497,67,1391,391,6423,,,,,,,,,marcano,nueva esparta,nueva esparta,nueva esparta,100,6,nueva esparta,marcano,marcano,100,,,,,,,,,,,,,False
214,Mariño_Nueva Esparta,2011,Venezuela,Nueva Esparta,Mariño,97667,49183,48484,64228,1240,3266,91914,82694,9838,69138,2952,8093,24490,39644,15347,,,,,37121,35935,548,16767,1624,83,1783,788,20187,,,,,,,,,97667,49183,48484,,1240,3266,91914,82694,9838,,,8093,24490,39644,15347,,,,,37145,35935,548,16767,1624,83,1783,788,20187,,,,,,,,,marino,nueva esparta,nueva esparta,nueva esparta,100,7,nueva esparta,marino,marino,100,,,,,,,,,,,,,False
215,Peninsula de Macanao_Nueva Esparta,2011,Venezuela,Nueva Esparta,Peninsula de Macanao,26423,13695,12728,24258,10,702,24607,21310,3603,17289,1517,3117,8860,8965,3019,,,,,7164,6851,278,2344,983,24,3676,189,4966,,,,,,,,,20654,10671,9983,,10,585,19251,16743,2715,,,2352,6760,7152,2443,,,,,5269,5091,158,2344,419,14,2486,101,3722,,,,,,,,,peninsula macanao,nueva esparta,nueva esparta,nueva esparta,100,8,nueva esparta,peninsula macanao,peninsula macanao,100,,,,,,,,,,,,,False
216,Tubores_Nueva Esparta,2011,Venezuela,Nueva Esparta,Tubores,36924,18687,18237,28709,96,866,35318,30631,4127,25014,1191,3896,11141,14048,4772,,,,,10468,10175,566,6725,351,18,5514,1312,7157,,,,,,,,,34860,17605,17255,,93,833,33340,28974,3864,,,3643,10340,13399,4620,,,,,9811,9549,502,6725,318,16,5023,1188,6722,,,,,,,,,tubores,nueva esparta,nueva esparta,nueva esparta,100,9,nueva esparta,tubores,tubores,100,,,,,,,,,,,,,False
217,Villalba_Nueva Esparta,2011,Venezuela,Nueva Esparta,Villalba,8985,4698,4287,8475,3,348,8430,7255,1255,5852,609,922,2787,3489,906,,,,,2507,2478,82,655,366,4,836,86,1804,,,,,,,,,4930,2604,2326,,3,236,4593,3946,723,,,548,1415,1933,544,,,,,1265,1237,25,655,331,1,233,15,884,,,,,,,,,villalba,nueva esparta,nueva esparta,nueva esparta,100,10,nueva esparta,villalba,villalba,100,,,,,,,,,,,,,False
218,Agua Blanca_Portuguesa,2011,Venezuela,Portuguesa,Agua Blanca,20717,10595,10122,17346,28,1029,19786,16454,3036,13066,1133,2706,7324,6822,2382,,,,,5647,5077,358,3648,1178,28,1089,1654,4571,,,,,,,,,14796,7479,7317,,20,720,14109,11900,2044,,,1803,4876,5057,2018,,,,,4023,3649,177,3648,220,3,350,203,3079,,,,,,,,,agua blanca,portuguesa,portuguesa,portuguesa,100,0,portuguesa,agua blanca,agua blanca,100,,,,,,,,,,,,,False
219,Araure_Portuguesa,2011,Venezuela,Portuguesa,Araure,151334,74999,76335,123951,165,4302,143478,123610,19093,100398,6327,17433,43893,49790,28468,,,,,49133,44737,2376,27332,7600,178,8189,4780,29689,,,,,,,,,139705,68581,71124,,158,3447,132678,116034,15773,,,14267,38627,48069,28117,,,,,45653,43146,738,27332,5735,25,5365,2297,26830,,,,,,,,,araure,portuguesa,portuguesa,portuguesa,100,1,portuguesa,araure,araure,100,,,,,,,,,,,,,False
220,Esteller_Portuguesa,2011,Venezuela,Portuguesa,Esteller,44945,22993,21952,40838,43,3078,41355,35413,7024,27833,3035,6092,16082,13844,5137,,,,,12359,9561,2363,4852,1569,130,5700,4180,9990,,,,,,,,,27932,13901,14031,,29,1613,25770,22524,3853,,,3306,9139,8959,4251,,,,,7449,6231,653,4852,379,15,1600,416,5846,,,,,,,,,esteller,portuguesa,portuguesa,portuguesa,100,2,portuguesa,esteller,esteller,100,,,,,,,,,,,,,False
221,Guanare_Portuguesa,2011,Venezuela,Portuguesa,Guanare,192644,97061,95583,159814,85,4998,181199,155351,26811,125897,11453,25015,59292,60854,32645,,,,,57863,49284,5587,31979,9702,762,16672,12414,42592,,,,,,,,,163782,81152,82630,,80,3837,154159,135259,19713,,,18597,47609,54272,31333,,,,,48858,43155,2115,31979,5576,49,9255,5610,34651,,,,,,,,,guanare,portuguesa,portuguesa,portuguesa,100,3,portuguesa,guanare,guanare,100,,,,,,,,,,,,,False
222,Guanarito_Portuguesa,2011,Venezuela,Portuguesa,Guanarito,37553,19671,17882,28558,19,1402,36113,28689,6555,21770,3286,6535,14613,10137,3428,,,,,10944,6989,2807,3783,5662,574,8044,5928,9185,,,,,,,,,21912,10966,10946,,7,846,21147,17108,3391,,,3303,7400,6759,2891,,,,,6353,4844,636,3783,1951,18,3962,1886,5099,,,,,,,,,guanarito,portuguesa,portuguesa,portuguesa,100,4,portuguesa,guanarito,guanarito,100,,,,,,,,,,,,,False
223,Monseñor Jose Vicente de Unda_Portuguesa,2011,Venezuela,Portuguesa,Monseñor Jose Vicente de Unda,23744,12474,11270,19680,11,739,22177,17660,4634,13507,2285,4464,9286,5941,2321,,,,,6285,4902,1868,1532,2107,15,4310,3765,5686,,,,,,,,,7665,3776,3889,,4,209,7157,6126,1065,,,1014,2292,2286,1523,,,,,2085,1830,142,1532,226,3,462,131,1769,,,,,,,,,monsenor jose vicente unda,portuguesa,portuguesa,portuguesa,100,5,portuguesa,monsenor jose vicente unda,monsenor jose vicente unda,100,,,,,,,,,,,,,False
224,Ospino_Portuguesa,2011,Venezuela,Portuguesa,Ospino,49228,25753,23475,45101,14,1732,46631,37060,9193,28564,4366,8109,19480,12497,4789,,,,,15233,11281,3999,3874,5415,282,9298,5393,12280,,,,,,,,,24976,12418,12558,,8,543,23537,19710,3720,,,3243,8857,7201,3554,,,,,7495,6398,583,3874,1544,6,2900,326,5829,,,,,,,,,ospino,portuguesa,portuguesa,portuguesa,100,6,portuguesa,ospino,ospino,100,,,,,,,,,,,,,False
225,Paez_Portuguesa,2011,Venezuela,Portuguesa,Paez,177175,87944,89231,145611,133,5692,168097,146808,20727,119774,6912,19482,53974,60932,28563,,,,,49578,47497,1435,36683,4282,50,5473,2567,37386,,,,,,,,,166829,82479,84350,,115,5126,158274,139161,18655,,,17598,49371,58400,28053,,,,,46491,44789,818,36683,2913,27,3001,1457,34808,,,,,,,,,paez,portuguesa,portuguesa,portuguesa,100,7,portuguesa,paez,paez,100,,,,,,,,,,,,,False
226,Papelon_Portuguesa,2011,Venezuela,Portuguesa,Papelon,16191,8725,7466,13333,12,573,15783,12191,3026,9381,1589,2887,6739,4104,1071,,,,,5262,3628,1510,404,1632,169,3240,3377,4267,,,,,,,,,3531,1786,1745,,0,110,3434,2804,505,,,521,1118,1110,486,,,,,1141,982,74,404,62,6,100,72,852,,,,,,,,,papelon,portuguesa,portuguesa,portuguesa,100,8,portuguesa,papelon,papelon,100,,,,,,,,,,,,,False
227,San Genaro de Boconoito_Portuguesa,2011,Venezuela,Portuguesa,San Genaro de Boconoito,23757,12192,11565,17071,15,971,22766,18150,4227,13847,1993,3814,9049,6529,2500,,,,,7729,6218,1071,2495,709,94,5000,2336,5922,,,,,,,,,14612,7350,7262,,12,543,14005,11391,2359,,,2169,5301,4217,1838,,,,,4694,3946,459,2495,152,3,2716,1019,3643,,,,,,,,,san genaro boconoito,portuguesa,portuguesa,portuguesa,100,9,portuguesa,san genaro boconoito,san genaro boconoito,100,,,,,,,,,,,,,False
228,San Rafael de Onoto_Portuguesa,2011,Venezuela,Portuguesa,San Rafael de Onoto,17623,9085,8538,11848,18,1113,16129,14089,2426,11289,839,2183,6500,5646,1908,,,,,5526,4547,441,2963,546,21,1345,719,4351,,,,,,,,,12654,6407,6247,,8,712,11487,10216,1661,,,1496,4479,4122,1558,,,,,3934,3335,229,2963,187,4,575,197,3075,,,,,,,,,san rafael onoto,portuguesa,portuguesa,portuguesa,100,10,portuguesa,san rafael onoto,san rafael onoto,100,,,,,,,,,,,,,False
229,Santa Rosalia_Portuguesa,2011,Venezuela,Portuguesa,Santa Rosalia,17601,9338,8263,15313,4,819,16911,13869,2771,10805,1323,2718,6896,5054,1706,,,,,4941,3910,931,554,573,112,3041,3118,4251,,,,,,,,,5118,2601,2517,,2,284,4883,4223,607,,,590,1606,1666,888,,,,,1400,1276,61,554,20,1,200,29,1139,,,,,,,,,santa rosalia,portuguesa,portuguesa,portuguesa,100,11,portuguesa,santa rosalia,santa rosalia,100,,,,,,,,,,,,,False
230,Sucre_Portuguesa,2011,Venezuela,Portuguesa,Sucre,41037,20891,20146,32840,27,1518,38539,31994,6958,25549,3837,6867,13859,11454,6024,,,,,13326,11323,2306,2869,2342,84,6786,4294,10448,,,,,,,,,24241,11892,12349,,18,845,22885,19802,3196,,,3180,7210,7450,4820,,,,,7391,6954,403,2869,476,14,2249,819,5720,,,,,,,,,sucre,portuguesa,portuguesa,portuguesa,100,12,portuguesa,sucre,sucre,100,,,,,,,,,,,,,False
231,Turen_Portuguesa,2011,Venezuela,Portuguesa,Turen,62947,32197,30750,52968,92,2947,59880,50170,9358,40227,4264,8290,22321,19037,8147,,,,,18123,15693,1990,7731,854,175,6225,5349,14648,,,,,,,,,43759,21947,21812,,52,1884,41517,35855,5529,,,4990,14182,14223,6909,,,,,12502,11247,638,7731,182,23,2097,1529,9968,,,,,,,,,turen,portuguesa,portuguesa,portuguesa,100,13,portuguesa,turen,turen,100,,,,,,,,,,,,,False
232,Andres Eloy Blanco_Sucre,2011,Venezuela,Sucre,Andres Eloy Blanco,25652,13127,12525,19894,173,1509,23486,20163,4013,15923,1901,3855,9118,7448,3388,,,,,7547,6331,604,2960,837,62,3959,2958,6130,,,,,,,,,20630,10510,10120,,30,1254,18848,16367,3072,,,2951,7169,6047,2991,,,,,5836,4923,428,2960,377,24,2668,2232,4765,,,,,,,,,andres eloy blanco,sucre,sucre,sucre,100,0,sucre,andres eloy blanco,andres eloy blanco,100,,,,,,,,,,,,,False
233,Andres Mata_Sucre,2011,Venezuela,Sucre,Andres Mata,20073,10597,9476,18645,26,515,18225,15790,3259,12652,1792,3144,7899,5475,2284,,,,,6160,4978,776,1951,1589,20,5023,2939,5120,,,,,,,,,10176,5204,4972,,17,200,9067,8238,1441,,,1415,3650,2882,1608,,,,,3192,2781,215,1951,541,4,2498,759,2529,,,,,,,,,andres mata,sucre,sucre,sucre,100,1,sucre,andres mata,andres mata,100,,,,,,,,,,,,,False
234,Arismendi_Sucre,2011,Venezuela,Sucre,Arismendi,47200,24152,23048,43800,7,2778,43780,37521,7245,30156,3750,6453,16700,14488,5588,,,,,14903,12933,1607,5049,1499,175,8690,3815,11800,,,,,,,,,33118,16736,16382,,7,1677,30438,26996,4481,,,3925,10713,10936,4742,,,,,9892,8797,609,5049,609,13,4880,1470,7772,,,,,,,,,arismendi,sucre,sucre,sucre,100,2,sucre,arismendi,arismendi,100,,,,,,,,,,,,,False
235,Benitez_Sucre,2011,Venezuela,Sucre,Benitez,31111,16263,14848,29065,594,1449,28099,23819,5626,18466,2804,5164,12146,7870,3511,,,,,8900,6924,1578,1600,1873,245,6668,3677,7574,,,,,,,,,10858,5360,5498,,8,458,9710,8804,1511,,,1392,3426,3265,1920,,,,,3120,2732,222,1600,223,5,1732,370,2548,,,,,,,,,benitez,sucre,sucre,sucre,100,3,sucre,benitez,benitez,100,,,,,,,,,,,,,False
236,Bermudez_Sucre,2011,Venezuela,Sucre,Bermudez,138798,68691,70107,125326,177,4890,126358,117657,14404,97502,4986,13499,38904,48434,27663,,,,,40186,35123,1400,23811,4849,56,10839,3703,28085,,,,,,,,,133970,66146,67824,,177,4728,121869,113862,13618,,,12758,36847,47032,27375,,,,,38624,33918,1162,23811,4360,46,9529,2469,26757,,,,,,,,,bermudez,sucre,sucre,sucre,100,4,sucre,bermudez,bermudez,100,,,,,,,,,,,,,False
237,Bolivar_Sucre,2011,Venezuela,Sucre,Bolivar,21871,10985,10886,20374,2,1371,20466,17686,2984,14301,1381,2841,6513,8247,2623,,,,,6501,6073,442,2777,284,47,3037,778,4558,,,,,,,,,16733,8310,8423,,2,1117,15483,13746,2088,,,1962,4713,6574,2220,,,,,4525,4317,225,2777,116,8,1835,394,3358,,,,,,,,,bolivar,sucre,sucre,sucre,100,5,sucre,bolivar,bolivar,100,,,,,,,,,,,,,False
238,Cajigal_Sucre,2011,Venezuela,Sucre,Cajigal,20915,10663,10252,19390,9,1268,19724,15888,3793,12237,1833,3582,7642,5689,2459,,,,,6430,5452,704,1406,654,33,4096,1583,5260,,,,,,,,,14285,7120,7165,,9,967,13340,10938,2521,,,2395,4868,4014,1944,,,,,4328,3882,300,1406,140,18,2418,649,3531,,,,,,,,,cajigal,sucre,sucre,sucre,100,6,sucre,cajigal,cajigal,100,,,,,,,,,,,,,False
239,Cruz Salmeron Acosta_Sucre,2011,Venezuela,Sucre,Cruz Salmeron Acosta,34936,18241,16695,33118,4,1093,32685,27557,5419,21957,2583,5060,12290,11459,3118,,,,,9640,9398,612,4418,232,41,4682,942,7511,,,,,,,,,26247,13652,12595,,4,865,24503,20775,3980,,,3685,9107,8743,2423,,,,,6985,6883,391,4418,128,18,2882,356,5542,,,,,,,,,cruz salmeron acosta,sucre,sucre,sucre,100,7,sucre,cruz salmeron acosta,cruz salmeron acosta,100,,,,,,,,,,,,,False
240,Libertador_Sucre,2011,Venezuela,Sucre,Libertador,9586,4871,4715,8785,6,360,8637,7674,1404,6084,687,1299,3342,2750,1452,,,,,2693,2406,217,705,177,3,1164,573,2224,,,,,,,,,5747,2852,2895,,6,192,5115,4745,699,,,643,1830,1732,1099,,,,,1595,1450,61,705,55,2,255,44,1266,,,,,,,,,libertador,sucre,sucre,sucre,100,8,sucre,libertador,libertador,100,,,,,,,,,,,,,False
241,Mariño_Sucre,2011,Venezuela,Sucre,Mariño,22338,11361,10977,20987,8,1699,21128,17300,3759,13457,1770,3386,8311,6443,2126,,,,,7538,6597,749,1220,324,73,3779,2247,5459,,,,,,,,,10007,5062,4945,,4,824,9387,7950,1516,,,1352,3354,3154,1250,,,,,3274,2961,230,1220,48,5,919,423,2355,,,,,,,,,marino,sucre,sucre,sucre,100,9,sucre,marino,marino,100,,,,,,,,,,,,,False
242,Mejia_Sucre,2011,Venezuela,Sucre,Mejia,14300,7405,6895,13159,2,715,13431,11136,2423,9001,1435,2378,4843,4651,1497,,,,,3965,3554,467,833,595,33,3342,1343,3328,,,,,,,,,5848,2934,2914,,2,349,5416,4707,838,,,795,1798,2111,752,,,,,1649,1567,82,833,139,2,1353,208,1322,,,,,,,,,mejia,sucre,sucre,sucre,100,10,sucre,mejia,mejia,100,,,,,,,,,,,,,False
243,Montes_Sucre,2011,Venezuela,Sucre,Montes,53889,27561,26328,50471,9,2578,50535,42280,8834,33922,4724,8461,18377,15396,7725,,,,,15013,13056,2035,6023,1624,377,8430,3595,11380,,,,,,,,,38023,19186,18837,,8,1726,35879,30523,5564,,,5272,12278,11347,6281,,,,,10203,9238,774,6023,604,24,4759,1351,7717,,,,,,,,,montes,sucre,sucre,sucre,100,11,sucre,montes,montes,100,,,,,,,,,,,,,False
244,Ribero_Sucre,2011,Venezuela,Sucre,Ribero,58192,29710,28482,52140,5240,4878,52406,44561,10291,34579,5285,9954,21488,16000,6364,,,,,17640,14647,2306,4518,1781,216,11414,6720,14276,,,,,,,,,37945,19210,18735,,2763,3153,34138,29674,6129,,,5880,13299,11070,4796,,,,,10887,9437,934,4518,727,28,6239,3273,8980,,,,,,,,,ribero,sucre,sucre,sucre,100,12,sucre,ribero,ribero,100,,,,,,,,,,,,,False
245,Sucre_Sucre,2011,Venezuela,Sucre,Sucre,358919,177232,181687,321143,15927,12632,335241,302176,37553,249937,13109,34768,93200,136604,66033,,,,,91696,80057,5741,49007,6334,579,23011,10204,65421,,,,,,,,,338585,166408,172177,,10066,11483,316251,287206,33414,,,30763,85369,130953,64912,,,,,85463,75372,3943,49007,4060,130,18085,6467,60317,,,,,,,,,sucre,sucre,sucre,sucre,100,13,sucre,sucre,sucre,100,,,,,,,,,,,,,False
246,Valdez_Sucre,2011,Venezuela,Sucre,Valdez,38511,19674,18837,35083,29,4454,36638,31307,4971,24954,1853,4668,12869,13657,4024,,,,,11529,9577,1205,4581,1967,81,4595,1988,10500,,,,,,,,,32034,16302,15732,,29,3626,30635,26260,3903,,,3678,10330,11596,3653,,,,,9447,7984,763,4581,1641,50,3094,1227,8587,,,,,,,,,valdez,sucre,sucre,sucre,100,14,sucre,valdez,valdez,100,,,,,,,,,,,,,False
247,Andres bello_Tachira,2011,Venezuela,Tachira,Andres bello,20358,9919,10439,16853,7,94,18731,17252,2131,14732,844,1907,6143,6740,3957,,,,,6320,6213,25,1421,126,6,621,274,4094,,,,,,,,,17672,8500,9172,,7,86,16199,15084,1760,,,1567,4928,6020,3758,,,,,5382,5316,12,1421,83,1,220,138,3360,,,,,,,,,andres bello,tachira,tachira,tachira,100,0,tachira,andres bello,andres bello,100,,,,,,,,,,,,,False
248,Antonio Romulo Acosta_Tachira,2011,Venezuela,Tachira,Antonio Romulo Acosta,10061,5062,4999,7682,4,70,9419,7994,1520,6220,662,1400,3808,3028,1077,,,,,2798,2705,43,779,369,1,409,231,2425,,,,,,,,,8860,4403,4457,,0,57,8273,7154,1223,,,1121,3252,2817,1035,,,,,2462,2400,24,779,184,1,131,33,2105,,,,,,,,,antonio romulo acosta,tachira,tachira,tachira,100,1,tachira,antonio romulo acosta,antonio romulo acosta,100,,,,,,,,,,,,,False
249,Ayacucho_Tachira,2011,Venezuela,Tachira,Ayacucho,59335,29514,29821,45216,26,370,56165,49553,6934,41278,2942,6596,18803,20032,9569,,,,,17967,16522,382,9983,1878,111,3171,2511,13228,,,,,,,,,50760,24708,26052,,25,274,47987,43088,5269,,,5009,15077,17928,9125,,,,,15085,13945,188,9983,786,96,900,583,10595,,,,,,,,,ayacucho,tachira,tachira,tachira,100,2,tachira,ayacucho,ayacucho,100,,,,,,,,,,,,,False
250,Bolivar_Tachira,2011,Venezuela,Tachira,Bolivar,61630,30431,31199,40713,23,677,56086,52648,5950,43690,1725,5555,20438,23751,7549,,,,,17862,15495,246,10166,1347,77,2695,729,13459,,,,,,,,,56289,27714,28575,,12,627,51085,48211,5321,,,4996,18299,22057,6993,,,,,16159,13885,174,10166,1127,75,1809,274,11982,,,,,,,,,bolivar,tachira,tachira,tachira,100,3,tachira,bolivar,bolivar,100,,,,,,,,,,,,,False
